account,type,name,ecosystem,env,region,organization,configured_version,stack_name,stack_status,update_behavior,version
vnon,onrefund,pavilion,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onrefund-pavilion,up,,v2.5.0
vnon,ondevices,bluebellpark,ara,prd,us-east-1,texasam,,vn-spa-instance-ondevices-bluebellpark,up,,v1.9.0
vnon,onsuitesmanager,barclayssuites,levy,prd,us-east-1,brook,,vn-spa-instance-onsuitesmanager-barclayssuites,up,,v1.7.7
vnon,onpos,stjamestheatre,crux,prd,us-east-1,stjamestheatre,,vn-spa-instance-onpos-stjamestheatre,up,,v2.25.11-qs
vnon,onmenumanager,twolves,lyra,prd,us-east-1,timberwolves,,vn-spa-instance-onmenumanager-twolves,up,,v2.22.8
vnon,onrefund,mountainamerica,ara,prd,us-east-1,mountainamericacenter,,vn-spa-instance-onrefund-mountainamerica,up,,v2.5.0
vnon,onrefund,eugeneemeralds,ara,prd,us-east-1,eugeneemeralds,,vn-spa-instance-onrefund-eugeneemeralds,up,,v2.5.0
vnon,onstatus,sidearmsports,lyra,prd,us-east-1,sidearmsports,,vn-spa-instance-onstatus-sidearmsports,up,,v2.3.0
vnon,onmenumanager,ridder,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onmenumanager-ridder,up,,v2.22.8
vnon,onrunner,realsaltlake,ara,prd,us-east-1,realsaltlake,,vn-spa-instance-onrunner-realsaltlake,up,,v0.0.7
vnon,oncanopy,casaasti,draco,prd,us-east-1,casaasti,,vn-spa-instance-oncanopy-casaasti,up,,v0.1.0
vnon,onrefund,budwalton,lyra,prd,us-east-1,universityofarkansas,,vn-spa-instance-onrefund-budwalton,up,,v2.5.0
vnon,onmenumanager,orioleparksuites,levy,prd,us-east-1,oriol,,vn-spa-instance-onmenumanager-orioleparksuites,up,,v2.22.8
vnon,onboard,lvms,ara,prd,us-east-1,lvms,,vn-spa-instance-onboard-lvms,up,,v1.0.2
vnon,onloyalty,shift4cafe,crux,prd,us-east-1,shift4cafe,,vn-spa-instance-onloyalty-shift4cafe,up,,v1.9.0
vnon,ordering,ballarena,ara,prd,us-east-1,kse,,vn-spa-instance-ordering-ballarena,up,,v1.45.0
vnon,ondevices,dcuni,crux,prd,us-east-1,dcuni,,vn-spa-instance-ondevices-dcuni,up,,v1.9.0
vnon,onrefund,cms,crux,prd,us-east-1,cms,,vn-spa-instance-onrefund-cms,up,,v2.5.0
vnon,onmenumanager,schott,lyra,prd,us-east-1,ohiostate,,vn-spa-instance-onmenumanager-schott,up,,v2.22.8
vnon,onrefund,broadwayattheparamount,lyra,prd,us-east-1,baaseattle,,vn-spa-instance-onrefund-broadwayattheparamount,up,,v2.5.0
vnon,oncanopy,eugeneoneilltheatre,crux,prd,us-east-1,eugeneoneilltheatre,,vn-spa-instance-oncanopy-eugeneoneilltheatre,up,,v0.1.0
vnon,onpos,arena,mars,dev,us-east-1,arena,,vn-spa-instance-onpos-arena-dev,up,,v2.25.12-qs
vnon,onpos,saddledome,ara,prd,us-east-1,calgary,,vn-spa-instance-onpos-saddledome,up,,v2.25.11-qs
vnon,onmenumanager,tms,lyra,prd,us-east-1,tms,,vn-spa-instance-onmenumanager-tms,up,,v2.22.8
vnon,ordering,bswasuites,levy,prd,us-east-1,bswa,,vn-spa-instance-ordering-bswasuites,up,,v1.43.2
vnon,datanow,betmgm,lyra,prd,us-east-1,nationals,,vn-spa-instance-datanow-betmgm,up,,v1.1.0
vnon,onboard,mappedin,lyra,prd,us-east-1,mappedin,,vn-spa-instance-onboard-mappedin,up,,v1.0.2
vnon,onboard,rays,crux,prd,us-east-1,tbrays,,vn-spa-instance-onboard-rays,up,,v1.0.2
vnon,onrefund,sidearmsports,lyra,prd,us-east-1,sidearmsports,,vn-spa-instance-onrefund-sidearmsports,up,,v2.5.0
vnon,ordering,buffsff,ara,prd,us-east-1,buffaloes,,vn-spa-instance-ordering-buffsff,up,,v1.45.0
vnon,onstatus,byuconcessionsfs,ara,prd,us-east-1,byu,,vn-spa-instance-onstatus-byuconcessionsfs,up,,v2.3.0
vnon,datanow,dcusb,crux,prd,us-east-1,dcuni,,vn-spa-instance-datanow-dcusb,up,,v1.1.0
vnon,onrunner,waterworldcolorado,ara,prd,us-east-1,waterworld,,vn-spa-instance-onrunner-waterworldcolorado,up,,v0.0.7
vnon,oncanopy,ie66ers,ara,prd,us-east-1,ie66ers,,vn-spa-instance-oncanopy-ie66ers,up,,v0.1.0
vnon,onmenumanager,unipanthers,lyra,prd,us-east-1,unipanthers,,vn-spa-instance-onmenumanager-unipanthers,up,,v2.22.8
vnon,onrunner,dallassummermusicals,lyra,prd,us-east-1,baadallas,,vn-spa-instance-onrunner-dallassummermusicals,up,,v0.1.1
vnon,datanow,raiders,ara,prd,us-east-1,oaklandraiders,,vn-spa-instance-datanow-raiders,up,,v1.1.0
vnon,oncanopy,dollarloancentersuites,levy,prd,us-east-1,hsk,,vn-spa-instance-oncanopy-dollarloancentersuites,up,,v0.1.0
vnon,onboard,dcuni,crux,prd,us-east-1,dcuni,,vn-spa-instance-onboard-dcuni,up,,v1.0.2
vnon,onrefund,nissansuites,levy,prd,us-east-1,titan,,vn-spa-instance-onrefund-nissansuites,up,,v2.4.11
vnon,onsuitesmanager,ussrcevents,crux,prd,us-east-1,marsgrill,,vn-spa-instance-onsuitesmanager-ussrcevents,up,,v1.7.7
vnon,onstatus,isusuites,levy,prd,us-east-1,isu,,vn-spa-instance-onstatus-isusuites,up,,v1.3.1
vnon,onstatus,dollarloan,ara,prd,us-east-1,dollarloan,,vn-spa-instance-onstatus-dollarloan,up,,v2.3.0
vnon,onstatus,kylefield,ara,prd,us-east-1,texasam,,vn-spa-instance-onstatus-kylefield,up,,v2.3.0
vnon,onrefund,nrgstadium,lyra,prd,us-east-1,houstontexans,,vn-spa-instance-onrefund-nrgstadium,up,,v2.5.0
vnon,onrefund,mjspre2022,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onrefund-mjspre2022,up,,v2.5.0
vnon,onstatus,utahjazz,usw2a,production,us-east-1,utahjazz,,vn-spa-instance-onstatus-utahjazz,up,,v0.1.0
vnon,onpos,buffsff,ara,prd,us-east-1,buffaloes,,vn-spa-instance-onpos-buffsff,up,,v2.25.11-qs
vnon,onpos,nrgarenafs,lyra,prd,us-east-1,houstontexans,,vn-spa-instance-onpos-nrgarenafs,up,,
vnon,onrefund,broadwayintucson,ara,prd,us-east-1,broadwayintucson,,vn-spa-instance-onrefund-broadwayintucson,up,,v2.5.0
vnon,onrunner,nissansuites,levy,prd,us-east-1,titan,,vn-spa-instance-onrunner-nissansuites,up,,v0.1.1
vnon,onrunner,chesapeakesuites,levy,prd,us-east-1,okc,,vn-spa-instance-onrunner-chesapeakesuites,up,,v0.1.1
vnon,onrefund,roundrock,lyra,prd,us-east-1,roundrock,,vn-spa-instance-onrefund-roundrock,up,,v2.5.0
vnon,datanow,cha,crux,prd,us-east-1,hornets,,vn-spa-instance-datanow-cha,up,,v1.1.0
vnon,onsuitesmanager,aulaniresort,tarzan,stg,us-east-1,aulani,,vn-spa-instance-onsuitesmanager-aulaniresort-stg,up,,
vnon,onboard,ptfc,ara,prd,us-east-1,portlandtimbers,,vn-spa-instance-onboard-ptfc,up,,v1.0.2
vnon,onpos,rbccanadianopen,crux,prd,us-east-1,marigoldsandonions,,vn-spa-instance-onpos-rbccanadianopen,up,,v2.25.11-qs
vnon,oncanopy,levyalabama,lyra,prd,us-east-1,universityofalabama,,vn-spa-instance-oncanopy-levyalabama,up,,v0.1.0
vnon,onpos,krx1000,crux,prd,us-east-1,kawasakikrxtour,,vn-spa-instance-onpos-krx1000,up,,v2.25.11-qs
vnon,onsuitesmanager,hebcenter,lyra,prd,us-east-1,hebcenter,,vn-spa-instance-onsuitesmanager-hebcenter,up,,v1.7.7
vnon,onsuitesmanager,arena,mars,dev,us-east-1,arena,,vn-spa-instance-onsuitesmanager-arena-dev,up,,
vnon,onstatus,roguespoonlax,ara,prd,us-east-1,roguespoon,,vn-spa-instance-onstatus-roguespoonlax,up,,v2.3.0
vnon,ondevices,ustasuites,levy,prd,us-east-1,usta,,vn-spa-instance-ondevices-ustasuites,up,,v1.9.0
vnon,onrefund,northernalbertajubilee,ara,prd,us-east-1,baanorthernalberta,,vn-spa-instance-onrefund-northernalbertajubilee,up,,v2.5.0
vnon,ordering,cassellcoliseum,crux,prd,us-east-1,virginiatech,,vn-spa-instance-ordering-cassellcoliseum,up,,v1.45.0
vnon,onstatus,ryanfield,lyra,prd,us-east-1,northwestern,,vn-spa-instance-onstatus-ryanfield,up,,v2.3.0
vnon,datanow,purduesuites,levy,prd,us-east-1,purdu,,vn-spa-instance-datanow-purduesuites,up,,
vnon,onrunner,mcleodcenter,lyra,prd,us-east-1,unipanthers,,vn-spa-instance-onrunner-mcleodcenter,up,,v0.1.1
vnon,onstatus,twolves,lyra,prd,us-east-1,timberwolves,,vn-spa-instance-onstatus-twolves,up,,v2.3.0
vnon,oncanopy,roundrock,lyra,prd,us-east-1,roundrock,,vn-spa-instance-oncanopy-roundrock,up,,v0.1.0
vnon,onrefund,sdpadres,ara,prd,us-east-1,sdpadres,,vn-spa-instance-onrefund-sdpadres,up,,v2.5.0
vnon,ordering,ferrellcenter,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-ordering-ferrellcenter,up,,v1.45.0
vnon,onrefund,islanders,ara,prd,us-east-1,eastlinkcentre,,vn-spa-instance-onrefund-islanders,up,,v2.5.0
vnon,onpos,oregonstatesaf,ara,prd,us-east-1,oregonstate,,vn-spa-instance-onpos-oregonstatesaf,up,,
vnon,onpos,drphillipscenter,crux,prd,us-east-1,baadrphillipscenter,,vn-spa-instance-onpos-drphillipscenter,up,,v2.25.11-qs
vnon,ordering,rosebowlsuites,levy,prd,us-east-1,rbowl,,vn-spa-instance-ordering-rosebowlsuites,up,,v1.43.2
vnon,onpos,lynnsuites,levy,prd,us-east-1,lcfc,,vn-spa-instance-onpos-lynnsuites,up,,v1.19.8-ec
vnon,onrefund,rmfh,lyra,prd,us-east-1,rocketmortgage,,vn-spa-instance-onrefund-rmfh,up,,v2.5.0
vnon,ondevices,byuconcessionssfh,ara,prd,us-east-1,byu,,vn-spa-instance-ondevices-byuconcessionssfh,up,,v1.9.0
vnon,oncanopy,homesteadsuites,levy,prd,us-east-1,hms,,vn-spa-instance-oncanopy-homesteadsuites,up,,v0.1.0
vnon,oncanopy,chsfield,lyra,prd,us-east-1,chsfield,,vn-spa-instance-oncanopy-chsfield,up,,v0.1.0
vnon,onrunner,tmssuites,levy,prd,us-east-1,tms,,vn-spa-instance-onrunner-tmssuites,up,,v0.1.1
vnon,onpos,training,lyra,prd,us-east-1,training,,vn-spa-instance-onpos-training,up,,v2.25.11-qs
vnon,onmenumanager,nissanconc,lyra,prd,us-east-1,nissanstadium,,vn-spa-instance-onmenumanager-nissanconc,up,,v2.22.8
vnon,oncanopy,ussrcevents,crux,prd,us-east-1,marsgrill,,vn-spa-instance-oncanopy-ussrcevents,up,,v0.1.0
vnon,onpos,sacrepublicfc,ara,prd,us-east-1,sacrepublicfc,,vn-spa-instance-onpos-sacrepublicfc,up,,v2.25.11-qs
vnon,onboard,ussrcevents,crux,prd,us-east-1,marsgrill,,vn-spa-instance-onboard-ussrcevents,up,,v1.0.2
vnon,ordering,toledorocketshsbb,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-ordering-toledorocketshsbb,up,,v1.45.0
vnon,onstatus,kenanmemorialstadium,crux,prd,us-east-1,unc,,vn-spa-instance-onstatus-kenanmemorialstadium,up,,v2.3.0
vnon,onrefund,mccamishpavilion,crux,prd,us-east-1,gtathletics,,vn-spa-instance-onrefund-mccamishpavilion,up,,v2.5.0
vnon,onrefund,williams,lyra,prd,us-east-1,universityofminnesota,,vn-spa-instance-onrefund-williams,up,,v2.5.0
vnon,oncanopy,niners,levis,prd,us-east-1,niners,,vn-spa-instance-oncanopy-niners,up,,v0.1.0
vnon,onrunner,rowdies,crux,prd,us-east-1,allangcharsp,,vn-spa-instance-onrunner-rowdies,up,,v0.1.1
vnon,ondevices,jazz,ara,prd,us-east-1,utahjazz,,vn-spa-instance-ondevices-jazz,up,,v1.9.0
vnon,ordering,lafc,ara,prd,us-east-1,lafc,,vn-spa-instance-ordering-lafc,up,,v1.45.0
vnon,onrefund,toledorockets,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-onrefund-toledorockets,up,,v2.5.0
vnon,onpos,microsofttheater,ara,prd,us-east-1,microsofttheater,,vn-spa-instance-onpos-microsofttheater,up,,v2.25.11-qs
vnon,ordering,toledorockets,lyra,prd,us-east-1,universityoftoledo,,vn-spa-instance-ordering-toledorockets,up,,v1.45.0
vnon,datanow,wrigleysuites,mars,uat,us-east-1,cubs,,vn-spa-instance-datanow-wrigleysuites-uat,up,,
vnon,onrunner,oraclesuites,levy,prd,us-east-1,giant,,vn-spa-instance-onrunner-oraclesuites,up,,v0.1.1
vnon,datanow,kylefield,ara,prd,us-east-1,texasam,,vn-spa-instance-datanow-kylefield,up,,v1.1.0
vnon,onpos,baylorballpark,crux,prd,us-east-1,bayloruniversity,,vn-spa-instance-onpos-baylorballpark,up,,v2.25.11-qs
vnon,onaccess,example,lyra,prd,us-east-1,example,,vn-spa-instance-onaccess-example,up,,v0.6.0-26f7bff
vnon,onpos,housaf,lyra,prd,us-east-1,toyotacenter,,vn-spa-instance-onpos-housaf,up,,
vnon,onrefund,illinois,lyra,prd,us-east-1,illinois,,vn-spa-instance-onrefund-illinois,up,,v2.5.0
vnon,onstatus,feldmonsterjampre,crux,prd,us-east-1,monsterjam,,vn-spa-instance-onstatus-feldmonsterjampre,up,,v2.3.0
vnon,onstatus,hollywoodpantages,ara,prd,us-east-1,broadwayinhollwood,,vn-spa-instance-onstatus-hollywoodpantages,up,,v2.3.0
vnon,ordering,ohiostatefbsa,lyra,prd,us-east-1,ohiostatefbsa,,vn-spa-instance-ordering-ohiostatefbsa,up,,v1.45.0
vnon,onstatus,nationalsbrewhouse,lyra,prd,us-east-1,nationals,,vn-spa-instance-onstatus-nationalsbrewhouse,up,,v2.3.0
vnon,onsuitesmanager,levyiowastate,lyra,prd,us-east-1,iowastateuniversity,,vn-spa-instance-onsuitesmanager-levyiowastate,up,,v1.7.7
vnon,onrefund,dlr,tarzan,qa,us-east-1,dlr,,vn-spa-instance-onrefund-dlr-qa,up,,
vnon,onboard,auburntigers,crux,prd,us-east-1,auburnuniversity,,vn-spa-instance-onboard-auburntigers,up,,v1.0.2
vnon,onpos,uridgefs,lyra,prd,us-east-1,wisconsinbadgers,,vn-spa-instance-onpos-uridgefs,up,,
vnon,onstatus,murattheatre,lyra,prd,us-east-1,baamurat,,vn-spa-instance-onstatus-murattheatre,up,,v2.3.0
vnon,ordering,wonderlanddreams,crux,prd,us-east-1,wonderlanddreams,,vn-spa-instance-ordering-wonderlanddreams,up,,v1.45.0
vnon,onrefund,lynnsuites,levy,prd,us-east-1,lcfc,,vn-spa-instance-onrefund-lynnsuites,up,,v2.4.11
